Total block: 4383
Pages per block: 256
PBA	Write Offset	Invalid
305	256		195	
306	256		211	
307	256		234	
308	256		212	
309	256		213	
310	256		211	
311	256		236	
312	256		189	
313	256		227	
314	256		226	
315	256		222	
316	256		207	
317	256		222	
318	256		205	
319	256		204	
320	256		226	
321	256		227	
322	256		229	
323	256		235	
324	256		226	
325	256		224	
326	256		211	
327	256		196	
328	256		211	
329	256		216	
330	256		235	
331	256		228	
332	256		223	
333	256		222	
334	256		222	
335	256		228	
336	256		199	
337	256		232	
338	256		213	
339	256		188	
340	256		213	
341	256		193	
342	256		223	
343	256		176	
344	256		231	
345	256		231	
346	256		202	
347	256		216	
348	256		231	
349	256		229	
350	256		225	
351	256		214	
352	256		233	
353	256		222	
354	256		214	
355	256		201	
356	256		231	
357	256		211	
358	256		209	
359	256		220	
360	256		232	
361	256		212	
362	256		192	
363	256		194	
364	256		209	
365	256		181	
366	256		227	
367	256		181	
368	256		213	
369	256		194	
370	256		203	
371	256		223	
372	256		231	
373	256		203	
374	256		202	
375	256		215	
376	256		229	
377	256		217	
378	256		209	
379	256		228	
380	256		223	
381	256		231	
382	256		219	
383	256		228	
384	256		199	
385	256		217	
386	256		206	
387	256		210	
388	256		217	
389	256		215	
390	256		201	
391	256		221	
392	256		206	
393	256		220	
394	256		221	
395	256		227	
396	256		228	
397	256		202	
398	256		226	
399	256		211	
400	256		208	
401	256		215	
402	256		212	
403	256		230	
404	256		204	
405	256		210	
406	256		210	
407	256		213	
408	256		203	
409	256		228	
410	256		196	
411	256		220	
412	256		234	
413	256		237	
414	256		197	
415	256		211	
416	256		206	
417	256		207	
418	256		232	
419	256		220	
420	256		234	
421	256		212	
422	256		194	
423	256		214	
424	256		201	
425	256		231	
426	256		231	
427	256		202	
428	256		231	
429	256		224	
430	256		216	
431	256		223	
432	256		218	
433	256		209	
434	256		223	
435	256		207	
436	256		226	
437	256		207	
438	256		217	
439	256		231	
440	256		208	
441	256		201	
442	256		202	
443	256		203	
444	256		226	
445	256		200	
446	256		206	
447	256		217	
448	256		212	
449	256		203	
450	256		216	
451	256		190	
452	256		208	
453	256		219	
454	256		194	
455	256		221	
456	256		198	
457	256		214	
458	256		212	
459	256		192	
460	256		221	
461	256		220	
462	256		217	
463	256		195	
464	256		228	
465	256		221	
466	256		197	
467	256		209	
468	256		197	
469	256		209	
470	256		200	
471	256		210	
472	256		219	
473	256		228	
474	256		198	
475	256		227	
476	256		183	
477	256		218	
478	256		231	
479	256		223	
480	256		211	
481	256		221	
482	256		205	
483	256		207	
484	256		192	
485	256		199	
486	256		225	
487	256		217	
488	256		228	
489	256		217	
490	256		207	
491	256		220	
492	256		185	
493	256		234	
494	256		207	
495	256		216	
496	256		226	
497	256		230	
498	256		210	
499	256		225	
500	256		210	
501	256		201	
502	256		220	
503	256		206	
504	256		198	
505	256		204	
506	256		224	
507	256		185	
508	256		219	
509	256		206	
510	256		221	
511	256		201	
512	256		200	
513	256		198	
514	256		202	
515	256		229	
516	256		205	
517	256		199	
518	256		210	
519	256		210	
520	256		225	
521	256		205	
522	256		213	
523	256		226	
524	256		209	
525	256		221	
526	256		199	
527	256		175	
528	256		211	
529	256		195	
530	256		190	
531	256		228	
532	256		225	
533	256		204	
534	256		213	
535	256		221	
536	256		194	
537	256		206	
538	256		224	
539	256		219	
540	256		210	
541	256		220	
542	256		206	
543	256		218	
544	256		229	
545	256		221	
546	256		227	
547	256		211	
548	256		185	
549	256		220	
550	256		194	
551	256		206	
552	256		197	
553	256		217	
554	256		202	
555	256		211	
556	256		191	
557	256		197	
558	256		189	
559	256		200	
560	256		191	
561	256		214	
562	256		189	
563	256		212	
564	256		231	
565	256		215	
566	256		166	
567	256		199	
568	256		215	
569	256		196	
570	256		207	
571	256		221	
572	256		168	
573	256		199	
574	256		183	
575	256		195	
576	256		197	
577	256		209	
578	256		182	
579	256		187	
580	256		217	
581	256		229	
582	256		191	
583	256		221	
584	256		202	
585	256		206	
586	256		210	
587	256		194	
588	256		203	
589	256		186	
590	256		218	
591	256		187	
592	256		194	
593	256		184	
594	256		200	
595	256		205	
596	256		197	
597	256		226	
598	256		190	
599	256		222	
600	256		194	
601	256		208	
602	256		223	
603	256		173	
604	256		214	
605	256		210	
606	256		213	
607	256		195	
608	256		198	
609	256		204	
610	256		210	
611	256		194	
612	256		199	
613	256		217	
614	256		169	
615	256		203	
616	256		177	
617	256		194	
618	256		213	
619	256		174	
620	256		196	
621	256		211	
622	256		213	
623	256		230	
624	256		187	
625	256		208	
626	256		191	
627	256		207	
628	256		223	
629	256		218	
630	256		222	
631	256		197	
632	256		209	
633	256		215	
634	256		203	
635	256		222	
636	256		208	
637	256		215	
638	256		207	
639	256		213	
640	256		218	
641	256		202	
642	256		209	
643	256		204	
644	256		219	
645	256		200	
646	256		200	
647	256		185	
648	256		207	
649	256		205	
650	256		220	
651	256		204	
652	256		182	
653	256		221	
654	256		224	
655	256		195	
656	256		189	
657	256		172	
658	256		205	
659	256		221	
660	256		208	
661	256		210	
662	256		204	
663	256		207	
664	256		209	
665	256		206	
666	256		199	
667	256		207	
668	256		226	
669	256		203	
670	256		204	
671	256		225	
672	256		211	
673	256		205	
674	256		202	
675	256		205	
676	256		207	
677	256		224	
678	256		194	
679	256		218	
680	256		195	
681	256		213	
682	256		189	
683	256		231	
684	256		209	
685	256		208	
686	256		219	
687	256		199	
688	256		209	
689	256		213	
690	256		220	
691	256		231	
692	256		214	
693	256		202	
694	256		200	
695	256		204	
696	256		226	
697	256		223	
698	256		202	
699	256		213	
700	256		207	
701	256		218	
702	256		224	
703	256		193	
704	256		198	
705	256		199	
706	256		230	
707	256		208	
708	256		213	
709	256		196	
710	256		214	
711	256		209	
712	256		217	
713	256		204	
714	256		222	
715	256		202	
716	256		227	
717	256		207	
718	256		226	
719	256		218	
720	256		234	
721	256		214	
722	256		223	
723	256		203	
724	256		218	
725	256		211	
726	256		207	
727	256		198	
728	256		210	
729	256		185	
730	256		203	
731	256		224	
732	256		226	
733	256		216	
734	256		222	
735	256		228	
736	256		183	
737	256		206	
738	256		209	
739	256		220	
740	256		171	
741	256		213	
742	256		220	
743	256		191	
744	256		215	
745	256		209	
746	256		232	
747	256		196	
748	256		204	
749	256		184	
750	256		212	
751	256		210	
752	256		194	
753	256		179	
754	256		222	
755	256		214	
756	256		179	
757	256		182	
758	256		203	
759	256		222	
760	256		192	
761	256		221	
762	256		191	
763	256		190	
764	256		226	
765	256		211	
766	256		213	
767	256		215	
768	256		199	
769	256		187	
770	256		201	
771	256		211	
772	256		164	
773	256		187	
774	256		190	
775	256		223	
776	256		217	
777	256		201	
778	256		185	
779	256		211	
780	256		185	
781	256		207	
782	256		225	
783	256		186	
784	256		201	
785	256		206	
786	256		203	
787	256		168	
788	256		208	
789	256		200	
790	256		191	
791	256		197	
792	256		185	
793	256		207	
794	256		224	
795	256		193	
796	256		206	
797	256		214	
798	256		180	
799	256		224	
800	256		195	
801	256		224	
802	256		184	
803	256		191	
804	256		205	
805	256		180	
806	256		222	
807	256		186	
808	256		205	
809	256		193	
810	256		207	
811	256		193	
812	256		191	
813	256		212	
814	256		189	
815	256		205	
816	256		208	
817	256		191	
818	256		206	
819	256		211	
820	256		214	
821	256		207	
822	256		219	
823	256		190	
824	256		193	
825	256		212	
826	256		223	
827	256		202	
828	256		208	
829	256		196	
830	256		185	
831	256		204	
832	256		184	
833	256		223	
834	256		222	
835	256		188	
836	256		202	
837	256		184	
838	256		168	
839	256		174	
840	256		189	
841	256		201	
842	256		217	
843	256		202	
844	256		208	
845	256		193	
846	256		217	
847	256		212	
848	256		196	
849	256		193	
850	256		213	
851	256		167	
852	256		208	
853	256		213	
854	256		217	
855	256		212	
856	256		207	
857	256		189	
858	256		192	
859	256		217	
860	256		181	
861	256		200	
862	256		174	
863	256		210	
864	256		203	
865	256		216	
866	256		213	
867	256		209	
868	256		190	
869	256		197	
870	256		210	
871	256		210	
872	256		182	
873	256		205	
874	256		200	
875	256		220	
876	256		174	
877	256		212	
878	256		187	
879	256		208	
880	256		214	
881	256		220	
882	256		194	
883	256		213	
884	256		196	
885	256		204	
886	256		186	
887	256		193	
888	256		206	
889	256		210	
890	256		184	
891	256		201	
892	256		198	
893	256		203	
894	256		210	
895	256		217	
896	256		182	
897	256		205	
898	256		204	
899	256		200	
900	256		222	
901	256		226	
902	256		184	
903	256		204	
904	256		189	
905	256		197	
906	256		203	
907	256		211	
908	256		187	
909	256		207	
910	256		202	
911	256		204	
912	256		218	
913	256		203	
914	256		218	
915	256		189	
916	256		213	
917	256		216	
918	256		208	
919	256		205	
920	256		191	
921	256		214	
922	256		219	
923	256		214	
924	256		195	
925	256		209	
926	256		221	
927	256		214	
928	256		201	
929	256		218	
930	256		212	
931	256		211	
932	256		194	
933	256		227	
934	256		204	
935	256		207	
936	256		216	
937	256		206	
938	256		215	
939	256		199	
940	256		201	
941	256		200	
942	256		216	
943	256		220	
944	256		217	
945	256		200	
946	256		210	
947	256		219	
948	256		197	
949	256		206	
950	256		209	
951	256		173	
952	256		188	
953	256		207	
954	256		192	
955	256		190	
956	256		176	
957	256		210	
958	256		207	
959	256		210	
960	256		202	
961	256		195	
962	256		209	
963	256		179	
964	256		214	
965	256		192	
966	256		226	
967	256		193	
968	256		208	
969	256		201	
970	256		215	
971	256		190	
972	256		192	
973	256		151	
974	256		215	
975	256		205	
976	256		220	
977	256		215	
978	256		206	
979	256		215	
980	256		188	
981	256		199	
982	256		216	
983	256		214	
984	256		207	
985	256		217	
986	256		200	
987	256		210	
988	256		200	
989	256		168	
990	256		190	
991	256		188	
992	256		198	
993	256		186	
994	256		209	
995	256		180	
996	256		208	
997	256		205	
998	256		212	
999	256		185	
1000	256		182	
1001	256		201	
1002	256		199	
1003	256		189	
1004	256		200	
1005	256		208	
1006	256		214	
1007	256		210	
1008	256		215	
1009	256		191	
1010	256		213	
1011	256		190	
1012	256		206	
1013	256		176	
1014	256		202	
1015	256		195	
1016	256		213	
1017	256		190	
1018	256		180	
1019	256		205	
1020	256		195	
1021	256		194	
1022	256		182	
1023	256		220	
1024	256		200	
1025	256		200	
1026	256		197	
1027	256		211	
1028	256		213	
1029	256		206	
1030	256		197	
1031	256		207	
1032	256		211	
1033	256		204	
1034	256		210	
1035	256		178	
1036	256		205	
1037	256		194	
1038	256		213	
1039	256		195	
1040	256		186	
1041	256		204	
1042	256		198	
1043	256		187	
1044	256		207	
1045	256		195	
1046	256		202	
1047	256		179	
1048	256		183	
1049	256		155	
1050	256		211	
1051	256		202	
1052	256		192	
1053	256		189	
1054	256		210	
1055	256		200	
1056	256		189	
1057	256		198	
1058	256		209	
1059	256		192	
1060	256		179	
1061	256		178	
1062	256		178	
1063	256		190	
1064	256		186	
1065	256		206	
1066	256		200	
1067	256		181	
1068	256		175	
1069	256		215	
1070	256		205	
1071	256		189	
1072	256		186	
1073	256		195	
1074	256		205	
1075	256		204	
1076	256		195	
1077	256		211	
1078	256		217	
1079	256		195	
1080	256		167	
1081	256		192	
1082	256		199	
1083	256		185	
1084	256		198	
1085	256		192	
1086	256		208	
1087	256		199	
1088	256		207	
1089	256		198	
1090	256		213	
1091	256		195	
1092	256		204	
1093	256		208	
1094	256		212	
1095	256		197	
1096	256		139	
1097	256		153	
1098	256		150	
1099	256		141	
1100	256		152	
1101	256		154	
1102	256		157	
1103	256		151	
1104	256		186	
1105	256		181	
1106	256		163	
1107	256		149	
1108	256		187	
1109	256		161	
1110	256		146	
1111	256		139	
1112	256		149	
1113	256		180	
1114	256		128	
1115	256		161	
1116	256		160	
1117	256		198	
1118	256		161	
1119	256		161	
1120	256		159	
1121	256		123	
1122	256		160	
1123	256		159	
1124	256		156	
1125	256		148	
1126	256		122	
1127	256		157	
1128	256		140	
1129	256		184	
1130	256		154	
1131	256		162	
1132	256		153	
1133	256		169	
1134	256		162	
1135	256		174	
1136	256		183	
1137	256		177	
1138	256		167	
1139	256		159	
1140	256		139	
1141	256		152	
1142	256		163	
1143	256		143	
1144	256		161	
1145	256		177	
1146	256		142	
1147	256		163	
1148	256		170	
1149	256		162	
1150	256		151	
1151	256		146	
1152	256		163	
1153	256		149	
1154	256		184	
1155	256		148	
1156	256		155	
1157	256		147	
1158	256		153	
1159	256		151	
1160	256		160	
1161	256		177	
1162	256		124	
1163	256		168	
1164	256		177	
1165	256		166	
1166	256		180	
1167	256		146	
1168	256		139	
1169	256		161	
1170	256		134	
1171	256		154	
1172	256		136	
1173	256		147	
1174	256		135	
1175	256		168	
1176	256		136	
1177	256		96	
1178	256		166	
1179	256		157	
1180	256		125	
1181	256		135	
1182	256		188	
1183	256		168	
1184	256		163	
1185	256		154	
1186	256		125	
1187	256		161	
1188	256		134	
1189	256		132	
1190	256		171	
1191	256		142	
1192	256		131	
1193	256		146	
1194	256		137	
1195	256		168	
1196	256		158	
1197	256		133	
1198	256		132	
1199	256		134	
1200	256		150	
1201	256		163	
1202	256		158	
1203	256		174	
1204	256		142	
1205	256		144	
1206	256		149	
1207	256		171	
1208	256		168	
1209	256		145	
1210	256		149	
1211	256		164	
1212	256		181	
1213	256		180	
1214	256		140	
1215	256		150	
1216	256		166	
1217	256		150	
1218	256		154	
1219	256		163	
1220	256		170	
1221	256		148	
1222	256		165	
1223	256		165	
1224	256		158	
1225	256		160	
1226	256		168	
1227	256		156	
1228	256		172	
1229	256		133	
1230	256		159	
1231	256		162	
1232	256		167	
1233	256		153	
1234	256		131	
1235	256		107	
1236	256		152	
1237	256		142	
1238	256		144	
1239	256		145	
1240	256		176	
1241	256		105	
1242	256		176	
1243	256		115	
1244	256		142	
1245	256		161	
1246	256		145	
1247	256		178	
1248	256		159	
1249	256		164	
1250	256		150	
1251	256		167	
1252	256		146	
1253	256		126	
1254	256		156	
1255	256		150	
1256	256		144	
1257	256		173	
1258	256		156	
1259	256		168	
1260	256		145	
1261	256		172	
1262	256		155	
1263	256		160	
1264	256		147	
1265	256		143	
1266	256		137	
1267	256		152	
1268	256		168	
1269	256		145	
1270	256		139	
1271	256		155	
1272	256		167	
1273	256		167	
1274	256		141	
1275	256		142	
1276	256		165	
1277	256		170	
1278	256		161	
1279	256		161	
1280	256		148	
1281	256		172	
1282	256		186	
1283	256		162	
1284	256		147	
1285	256		164	
1286	256		173	
1287	256		168	
1288	256		151	
1289	256		180	
1290	256		154	
1291	256		158	
1292	256		164	
1293	256		168	
1294	256		167	
1295	256		162	
1296	256		183	
1297	256		160	
1298	256		160	
1299	256		168	
1300	256		168	
1301	256		170	
1302	256		149	
1303	256		152	
1304	256		137	
1305	256		151	
1306	256		164	
1307	256		162	
1308	256		163	
1309	256		142	
1310	256		169	
1311	256		135	
1312	256		146	
1313	256		129	
1314	256		149	
1315	256		177	
1316	256		179	
1317	256		163	
1318	256		154	
1319	256		165	
1320	256		131	
1321	256		150	
1322	256		171	
1323	256		179	
1324	256		169	
1325	256		185	
1326	256		174	
1327	256		185	
1328	256		198	
1329	256		177	
1330	256		182	
1331	256		147	
1332	256		169	
1333	256		156	
1334	256		144	
1335	256		154	
1336	256		167	
1337	256		134	
1338	256		167	
1339	256		162	
1340	256		168	
1341	256		138	
1342	256		165	
1343	256		207	
1344	256		54	
1345	256		172	
1346	256		160	
1347	256		181	
1348	256		160	
1349	256		157	
1350	256		176	
1351	256		142	
1352	256		137	
1353	256		193	
1354	256		82	
1355	256		50	
1356	256		227	
1357	256		72	
1358	256		179	
1359	256		168	
1360	256		180	
1361	256		156	
1362	256		170	
1363	256		164	
1364	256		176	
1365	256		164	
1366	256		174	
1367	256		182	
1368	256		79	
1369	256		56	
1370	72		0	
1371	256		77	
1372	256		165	
1373	256		144	
1374	256		143	
1375	256		145	
1376	256		164	
1377	256		136	
1378	256		159	
1379	256		137	
1380	256		125	
1381	256		153	
1382	256		153	
1383	256		122	
1384	256		141	
1385	256		142	
1386	256		114	
1387	256		132	
1388	256		128	
1389	256		160	
1390	256		109	
1391	256		133	
1392	256		123	
1393	256		130	
1394	256		205	
1395	256		57	
1396	256		170	
1397	256		144	
1398	256		129	
1399	256		136	
1400	256		153	
1401	256		138	
1402	256		112	
1403	256		131	
1404	256		139	
1405	256		107	
1406	256		154	
1407	256		152	
1408	256		132	
1409	256		120	
1410	256		157	
1411	256		151	
1412	256		162	
1413	256		159	
1414	256		189	
1415	256		225	
1416	256		73	
1417	256		43	
1418	256		202	
1419	256		67	
1420	256		164	
1421	256		184	
1422	256		169	
1423	256		107	
1424	256		112	
1425	256		132	
1426	256		134	
1427	256		170	
1428	256		148	
1429	256		141	
1430	256		142	
1431	256		155	
1432	256		136	
1433	256		146	
1434	256		166	
1435	256		165	
1436	256		136	
1437	256		138	
1438	256		141	
1439	256		128	
1440	256		174	
1441	256		16	
1442	256		75	
1443	256		153	
1444	256		149	
1445	256		159	
1446	256		157	
1447	256		140	
1448	256		116	
1449	256		148	
1450	256		160	
1451	256		108	
1452	256		138	
1453	256		142	
1454	256		153	
1455	256		158	
1456	256		178	
1457	256		114	
1458	256		168	
1459	256		139	
1460	256		171	
1461	256		122	
1462	256		188	
1463	256		137	
1464	256		148	
1465	256		129	
1466	256		192	
1467	256		155	
1468	256		170	
1469	256		196	
1470	256		164	
1471	256		136	
1472	256		167	
1473	256		173	
1474	256		190	
1475	256		180	
1476	256		163	
1477	256		187	
1478	256		175	
1479	256		193	
1480	256		163	
1481	256		174	
1482	256		184	
1483	256		185	
1484	256		175	
1485	256		190	
1486	256		192	
1487	256		170	
1488	256		173	
1489	256		173	
1490	256		152	
1491	256		162	
1492	256		175	
1493	256		171	
1494	256		162	
1495	256		172	
1496	256		167	
1497	256		202	
1498	256		166	
1499	256		191	
1500	256		102	
1501	256		82	
1502	256		173	
1503	256		178	
1504	256		191	
1505	256		174	
1506	256		177	
1507	256		179	
1508	256		168	
1509	256		23	
1510	256		190	
1511	256		168	
1512	256		167	
1513	256		185	
1514	256		195	
1515	256		179	
1516	256		193	
1517	256		185	
1518	256		170	
1519	256		154	
1520	256		170	
1521	256		173	
1522	256		175	
1523	256		159	
1524	256		180	
1525	256		160	
1526	256		181	
1527	256		161	
1528	256		187	
1529	256		152	
1530	256		162	
1531	256		164	
1532	256		180	
1533	256		162	
1534	256		153	
1535	256		172	
1536	256		159	
1537	256		157	
1538	256		193	
1539	256		159	
1540	256		170	
1541	256		163	
1542	256		174	
1543	256		180	
1544	256		159	
1545	256		161	
1546	256		195	
1547	256		168	
1548	256		178	
1549	256		156	
1550	256		175	
1551	256		157	
1552	256		187	
1553	256		166	
1554	256		187	
1555	256		165	
1556	256		181	
1557	256		170	
1558	256		171	
1559	256		185	
1560	256		181	
1561	256		173	
1562	256		176	
1563	256		171	
1564	256		167	
1565	256		158	
1566	256		189	
1567	256		173	
1568	256		159	
1569	256		187	
1570	256		168	
1571	256		181	
1572	256		193	
1573	256		180	
1574	256		170	
1575	256		158	
1576	256		154	
1577	256		162	
1578	256		182	
1579	256		166	
1580	256		168	
1581	256		177	
1582	256		174	
1583	256		181	
1584	256		165	
1585	256		184	
1586	256		173	
1587	256		175	
1588	256		165	
1589	256		191	
1590	256		164	
1591	256		178	
1592	256		179	
1593	256		175	
1594	256		155	
1595	256		143	
1596	256		169	
1597	256		176	
1598	256		172	
1599	256		176	
1600	256		156	
1601	256		184	
1602	256		153	
1603	256		183	
1604	256		160	
1605	256		173	
1606	256		167	
1607	256		176	
1608	256		187	
1609	256		183	
1610	256		146	
1611	256		153	
1612	256		181	
1613	256		169	
1614	256		177	
1615	256		166	
1616	256		181	
1617	256		182	
1618	256		170	
1619	256		167	
1620	256		154	
1621	256		157	
1622	256		189	
1623	256		166	
1624	256		159	
1625	256		165	
1626	256		183	
1627	256		167	
1628	256		177	
1629	256		171	
1630	256		178	
1631	256		171	
1632	256		172	
1633	256		170	
1634	256		180	
1635	256		149	
1636	256		180	
1637	256		165	
1638	256		158	
1639	256		173	
1640	256		167	
1641	256		179	
1642	256		175	
1643	256		125	
1644	256		126	
1645	256		130	
1646	256		154	
1647	256		153	
1648	256		139	
1649	256		138	
1650	256		139	
1651	256		137	
1652	256		139	
1653	256		139	
1654	256		124	
1655	256		122	
1656	256		145	
1657	256		135	
1658	256		143	
1659	256		113	
1660	256		161	
1661	256		154	
1662	256		134	
1663	256		145	
1664	256		144	
1665	256		136	
1666	256		145	
1667	256		125	
1668	256		131	
1669	256		130	
1670	256		137	
1671	256		159	
1672	256		136	
1673	256		130	
1674	256		142	
1675	256		145	
1676	256		142	
1677	256		157	
1678	256		130	
1679	256		148	
1680	256		141	
1681	256		133	
1682	256		139	
1683	256		150	
1684	256		125	
1685	256		153	
1686	256		131	
1687	256		146	
1688	256		152	
1689	256		125	
1690	256		126	
1691	256		158	
1692	256		145	
1693	256		122	
1694	256		141	
1695	256		127	
1696	256		115	
1697	256		107	
1698	256		121	
1699	256		143	
1700	256		166	
1701	256		156	
1702	256		141	
1703	256		127	
1704	256		161	
1705	256		163	
1706	256		157	
1707	256		131	
1708	256		150	
1709	256		130	
1710	256		159	
1711	256		143	
1712	256		128	
1713	256		131	
1714	256		104	
1715	256		126	
1716	256		134	
1717	256		133	
1718	256		127	
1719	256		142	
1720	256		119	
1721	256		140	
1722	256		107	
1723	256		147	
1724	256		136	
1725	256		152	
1726	256		156	
1727	256		141	
1728	256		148	
1729	256		143	
1730	256		105	
1731	256		123	
1732	256		154	
1733	256		127	
1734	256		147	
1735	256		136	
1736	256		151	
1737	256		119	
1738	256		140	
1739	256		137	
1740	256		138	
1741	256		143	
1742	256		143	
1743	256		163	
1744	256		146	
1745	256		127	
1746	256		156	
1747	256		134	
1748	256		119	
1749	256		118	
1750	256		134	
1751	256		130	
1752	256		157	
1753	256		144	
1754	256		154	
1755	256		29	
1756	256		148	
1757	256		167	
1758	256		167	
1759	256		156	
1760	256		165	
1761	256		146	
1762	256		142	
1763	256		158	
1764	256		161	
1765	256		157	
1766	256		151	
1767	256		166	
1768	256		143	
1769	256		174	
1770	256		155	
1771	256		168	
1772	256		165	
1773	256		142	
1774	256		167	
1775	256		156	
1776	256		168	
1777	256		183	
1778	256		152	
1779	256		168	
1780	256		135	
1781	256		146	
1782	256		145	
1783	256		122	
1784	256		147	
1785	256		124	
1786	256		131	
1787	256		116	
1788	256		123	
1789	256		134	
1790	256		104	
1791	256		133	
1792	256		126	
1793	256		111	
1794	256		125	
1795	256		123	
1796	256		126	
1797	256		109	
1798	256		124	
1799	256		118	
1800	256		139	
1801	256		133	
1802	256		115	
1803	256		139	
1804	256		148	
1805	256		129	
1806	256		117	
1807	256		133	
1808	256		133	
1809	256		147	
1810	256		144	
1811	256		153	
1812	256		152	
1813	256		154	
1814	256		134	
1815	256		135	
1816	256		112	
1817	256		121	
1818	256		128	
1819	256		136	
1820	256		118	
1821	256		138	
1822	256		87	
1823	256		141	
1824	256		134	
1825	256		118	
1826	256		136	
1827	256		125	
1828	256		154	
1829	256		157	
1830	256		152	
1831	256		151	
1832	256		132	
1833	256		141	
1834	256		125	
1835	256		116	
1836	256		134	
1837	256		132	
1838	256		148	
1839	256		157	
1840	256		127	
1841	256		126	
1842	256		143	
1843	256		128	
1844	256		147	
1845	256		140	
1846	256		141	
1847	256		157	
1848	256		133	
1849	256		115	
1850	256		117	
1851	256		125	
1852	256		137	
1853	256		113	
1854	256		130	
1855	256		115	
1856	256		108	
1857	256		111	
1858	256		115	
1859	256		125	
1860	256		129	
1861	256		139	
1862	256		109	
1863	256		129	
1864	256		131	
1865	256		128	
